date,SE1,SE2,SE3,SE4,SE
2024-07-02,21516.217266,33383.869066,180922.783153,50378.783148,286201.652633
2024-07-03,22772.835335,33568.722581,182214.327893,49906.27314,288462.158949
2024-07-04,22365.723741,30652.374228,179859.534734,50494.537494,283372.17019699997
2024-07-05,23452.216052,30699.647397,176421.070316,48275.006247,278847.940012
2024-07-06,24531.087449,28418.96815,159693.81298,41521.144507,254165.013086
2024-07-07,24319.866311,28822.367098,160522.638866,40298.694539,253963.566814
2024-07-08,22887.813059,31380.712283,172759.641084,46337.241835,273365.408261
2024-07-09,22788.529657,30668.981548,167964.757163,45292.345339,266714.613707
2024-07-10,22542.415248,30348.848015,169792.862601,47598.849178,270282.975042
2024-07-11,23742.832802,31751.966232,170018.669533,46418.189054,271931.657621
2024-07-12,22633.238729,30848.832201,165526.459104,43536.346894,262544.876928
2024-07-13,22553.223344,27939.751977,152971.119664,40763.653627,244227.748612
2024-07-14,23073.783762,29065.961265,154868.754331,38963.095939,245971.595297
2024-07-15,23131.614217,29375.978232,161444.829066,42861.41323,256813.834745
2024-07-16,23416.909505,30640.216925,158352.859096,43370.82071,255780.806236
2024-07-17,22745.83849,30233.475115,161572.694688,43336.558199,257888.566492
2024-07-18,23577.030242,29006.660166,159267.468429,43252.469627,255103.628464
2024-07-19,23314.206734,31427.979508,159451.436946,42093.529176,256287.152364
2024-07-20,22681.639974,28588.172438,147725.596714,38353.888113,237349.297239
2024-07-21,22758.804488,27826.504302,147000.447913,38248.137785,235833.894488
2024-07-22,23065.94569,29073.437773,157476.824752,44328.444953,253944.653168
2024-07-23,23711.770274,29074.024721,156674.304948,42779.392185,252239.492128
2024-07-24,24046.838602,29618.416721,159890.898054,43072.809798,256628.963175
2024-07-25,24010.608961,29939.891054,156599.221679,42099.255204,252648.976898
2024-07-26,23117.55987,29952.295818,160562.746681,43293.140746,256925.74311499996
2024-07-27,22851.350096,27494.266336,149508.949617,38623.58893,238478.154979
2024-07-28,23314.911852,27718.100399,150219.993762,38939.484719,240192.490732
2024-07-29,23199.357968,29951.981113,162068.136104,43123.122775,258342.59796
2024-07-30,24239.374802,28709.222892,160006.128008,43418.575215,256373.300917
2024-07-31,26087.912476,30200.445837,162150.276179,44565.145403,263003.77989500004
2024-08-01,26092.095121,32407.690344,161469.127519,44108.303757,264077.216741
2024-08-02,25356.717702,30785.273701,161599.809948,43048.377945,260790.179296
2024-08-03,24476.613754,28865.247494,152487.944535,39330.923298,245160.729081
2024-08-04,24750.230488,29825.19667,155407.159959,39935.764451,249918.351568
2024-08-05,25062.605689,30973.805941,170850.623229,45641.362313,272528.397172
2024-08-06,23600.529587,31288.333651,171047.613933,47111.626149,273048.10332
2024-08-07,24955.429695,31302.417754,175775.926684,48651.615824,280685.389957
2024-08-08,24971.375297,32236.987474,177163.57517,49347.174071,283719.112012
2024-08-09,25078.874876,30924.422798,176089.652251,48632.367135,280725.31706
2024-08-10,24093.647411,28053.44352,159333.585669,42174.276037,253654.952637
2024-08-11,24410.930824,29823.170718,160458.510676,41971.745028,256664.357246
2024-08-12,25102.160485,34612.033062,181666.192265,49802.058851,291182.444663
2024-08-13,25014.423528,32001.225797,183534.6517,50554.910116,291105.211141
2024-08-14,25012.931409,32636.563922,186373.186767,50940.878232,294963.56033
2024-08-15,25252.180384,33417.308181,189332.675449,51703.16605,299705.330064
2024-08-16,25637.536083,33067.065075,185645.434047,50650.243574,295000.278779
2024-08-17,24196.235156,29309.116708,164573.690406,42426.288377,260505.330647
2024-08-18,24078.645972,29680.309997,166674.590885,42425.789101,262859.335955
2024-08-19,24357.508391,32636.527785,186665.547069,50453.60442,294113.187665
2024-08-20,25296.796744,33231.171359,187525.584924,50133.165442,296186.71846899996
2024-08-21,25035.304469,31638.35904,188322.130004,51403.173049,296398.966562
2024-08-22,25484.556891,31126.688077,188236.862207,51720.810478,296568.917653
2024-08-23,26044.248105,31656.014095,186897.468984,50854.907373,295452.638557
2024-08-24,25805.005856,29124.601158,165244.01397,43221.0473,263394.668284
2024-08-25,26080.455826,28483.877015,169075.683364,42482.463585,266122.47979
2024-08-26,26880.0999,33309.508389,192471.597449,51347.783496,304008.989234
2024-08-27,26212.106978,33595.825637,189959.499307,50294.909187,300062.341109
2024-08-28,24778.027815,32546.498619,189153.760607,50692.612251,297170.899292
2024-08-29,25578.594384,33371.408352,189784.560857,52088.125551,300822.689144
2024-08-30,27546.536404,32990.558434,186083.706192,49046.923741,295667.724771
2024-08-31,27827.683034,32051.266402,169162.535,42680.746684,271722.23112
2024-09-01,27880.994373,32910.218075,171786.26638,42767.465189,275344.944017
2024-09-02,26922.359653,35109.811609,193547.813488,50555.798422,306135.783172
2024-09-03,26707.253297,35670.748906,195091.687928,51578.599996,309048.290127
2024-09-04,26094.017392,35350.942961,193226.312164,51727.172597,306398.445114
2024-09-05,25297.420183,33967.816816,190250.686294,52418.78586,301934.70915300003
2024-09-06,26557.513476,34478.586908,185525.828985,50259.345274,296821.274643
2024-09-07,25415.753512,31470.221094,164953.284104,43036.628899,264875.88760899997
2024-09-08,25613.568457,31377.401149,165823.889832,42991.979315,265806.83875299996
2024-09-09,26540.066546,34856.385998,187648.352934,52461.517814,301506.323292
2024-09-10,27334.270226,33651.243643,184837.419386,51286.663218,297109.596473
2024-09-11,25869.514051,37097.303669,193718.818447,52714.417347,309400.05351399997
2024-09-12,25896.248579,37282.363444,195927.397155,52747.132958,311853.142136
2024-09-13,26114.45563,35608.560175,192819.956052,51263.277167,305806.249024
2024-09-14,26242.46467,32741.94794,173416.170077,44776.389483,277176.97216999996
2024-09-15,26452.52777,34595.630086,178470.426567,44863.980472,284382.564895
2024-09-16,27385.987869,36985.501472,198868.808909,52721.063361,315961.361611
2024-09-17,26428.949035,36170.412863,194358.542536,52329.769978,309287.674412
2024-09-18,26193.706704,37379.7267,193299.782893,52470.740394,309343.956691
2024-09-19,26093.682124,35700.193517,191990.661455,52416.379782,306200.916878
2024-09-20,25602.799414,34692.305858,185318.169306,50602.028039,296215.302617
2024-09-21,26903.467763,31207.424621,167906.228815,44216.795764,270233.916963
2024-09-22,27360.603375,33064.958183,174211.901318,43042.787174,277680.25005
2024-09-23,28389.539441,34716.579094,194074.698581,50815.067373,307995.88448899996
2024-09-24,27064.62117,33983.068785,192627.122488,52001.451187,305676.26363
2024-09-25,27357.41053,33894.851216,192825.169691,52439.471673,306516.90311
2024-09-26,26592.792108,35376.51074,194183.557641,55059.413087,311212.273576
2024-09-27,27687.753009,35318.142077,199572.90174,52663.978679,315242.77550499997
2024-09-28,27885.558587,34690.417197,189849.862993,46946.82478,299372.663557
2024-09-29,28561.340867,36572.447149,195647.360187,48462.906593,309244.054796
2024-09-30,29662.669548,38606.686894,217318.642156,57040.602077,342628.600675
2024-10-01,29279.237984,35979.473108,216427.775935,55817.968582,337504.455609
2024-10-02,30580.411695,37253.698369,217514.875206,58310.432549,343659.417819
2024-10-03,30043.816542,38332.197657,219152.505655,58152.585349,345681.10520299996
2024-10-04,29177.351625,40810.495884,215975.944063,57183.312308,343147.10388
2024-10-05,29413.258237,39453.490709,192699.439762,50698.600304,312264.789012
2024-10-06,29755.424375,36902.399205,191497.545845,51426.865179,309582.234604
2024-10-07,30581.283075,41471.674775,217124.017341,58837.597554,348014.572745
2024-10-08,30624.499113,41424.566879,217389.404474,57349.870499,346788.34096500004
2024-10-09,30808.245501,39863.957704,213666.594206,56615.098467,340953.895878
2024-10-10,29858.664681,37785.969204,210956.637409,57794.607389,336395.878683
2024-10-11,29533.873426,39120.949683,214665.675935,57114.239622,340434.738666
2024-10-12,29647.052635,39590.898283,199626.362996,50642.31313,319506.627044
2024-10-13,28945.736277,37030.003805,195099.91168,50886.577709,311962.22947099997
2024-10-14,28095.767668,44068.00069,214833.061881,58474.572532,345471.40277100005
2024-10-15,30274.803551,46108.049086,224800.41559,61861.522281,363044.790508
2024-10-16,29520.528222,40224.265437,226967.684674,61429.151949,358141.630282
2024-10-17,29172.04938,38536.792406,217059.709537,59019.966211,343788.517534
2024-10-18,29014.813812,37315.472965,206134.047888,55165.457996,327629.792661
2024-10-19,27910.896941,34912.059239,183389.962998,48673.910554,294886.829732
2024-10-20,28366.140138,34701.963648,184653.084018,48073.896724,295795.084528
2024-10-21,28807.070044,37282.784551,205577.982889,55982.764294,327650.601778
2024-10-22,28631.739615,37869.983818,211140.22874,57437.42714,335079.37931299995
2024-10-23,29318.122989,38953.264051,215028.031798,58152.698141,341452.11697900004
2024-10-24,28482.888008,37617.685994,210998.017661,57952.674819,335051.266482
2024-10-25,29146.087396,40637.909016,212172.95204,57616.74288,339573.69133199996
2024-10-26,29493.612341,39645.690608,192928.334268,49745.185203,311812.82242
2024-10-27,29928.035961,37454.540929,204436.626914,53239.79629,325059.000094
2024-10-28,29416.458609,41436.911052,222272.812807,61005.712035,354131.89450299996
2024-10-29,30235.804296,41750.833023,226776.922502,58259.267302,357022.827123
2024-10-30,31472.668264,43274.717797,222686.890815,60447.131376,357881.408252
2024-10-31,31989.375173,45070.122649,223318.835054,61666.256464,362044.58933999995
2024-11-01,32881.49523,45372.169418,219050.685084,58759.049182,356063.398914
2024-11-02,32343.017877,43693.989922,225863.114511,58261.786308,360161.908618
2024-11-03,31147.537097,42733.016208,211138.062801,56104.154613,341122.770719
2024-11-04,32245.56416,46176.179426,237379.355832,61908.920251,377710.01966899994
2024-11-05,30136.306593,44988.259376,229250.477889,63007.081781,367382.125639
2024-11-06,29796.767779,44040.409421,233225.631291,63588.917677,370651.726168
2024-11-07,30508.422254,43666.818767,237583.32201,64118.310077,375876.873108
2024-11-08,30049.462896,44965.786868,240949.405826,64726.209966,380690.865556
2024-11-09,30714.016476,43368.713127,217000.094695,56854.921512,347937.74581
2024-11-10,32751.123353,46126.076798,217898.87948,56837.10666,353613.186291
2024-11-11,33611.999361,46583.622861,240557.827265,64026.479342,384779.928829
2024-11-12,33812.573366,47399.582009,249223.021373,65908.589189,396343.765937
2024-11-13,32367.674395,44866.110741,248381.346468,67254.626641,392869.758245
2024-11-14,32009.373204,44655.361051,247530.153392,65197.230519,389392.118166
2024-11-15,31468.709851,42975.575022,238793.506573,65976.612843,379214.404289
2024-11-16,31588.020695,40346.744077,214617.804856,58258.73662,344811.306248
2024-11-17,33083.93485,43478.266412,225949.369757,59598.831232,362110.4022510001
2024-11-18,33996.409267,48273.835434,260730.607782,69119.662661,412120.515144
2024-11-19,34519.531164,50332.727285,273374.593829,74813.909621,433040.761899
2024-11-20,35658.290361,48497.327823,284737.284383,76265.642451,445158.545018
2024-11-21,37593.585994,51164.102468,304869.748122,79310.268746,472937.70533
2024-11-22,35699.284393,52729.480746,310102.015754,82668.624813,481199.40570599993
2024-11-23,35579.32785,51563.73423,283470.58221,72623.824611,443237.468901
2024-11-24,34606.86415,49949.754201,265577.137478,66082.062206,416215.818035
2024-11-25,34146.255886,43499.237503,247936.611184,66549.698246,392131.802819
2024-11-26,33957.888368,44703.881259,249298.276154,68531.775786,396491.821567
2024-11-27,35791.000075,50727.277303,246194.474164,68135.816853,400848.5683949999
2024-11-28,39076.238707,55485.793579,265517.158649,71629.584908,431708.775843
2024-11-29,36555.278062,53529.389398,275037.575434,73609.310322,438731.553216
2024-11-30,36654.675847,48340.358328,239933.652592,65160.47775,390089.164517
2024-12-01,35925.435471,44269.475848,234114.129465,65839.10179,380148.142574
2024-12-02,34671.872028,46646.704608,258483.317418,72996.051265,412797.945319
2024-12-03,36100.000915,51819.468462,281492.757314,70654.389919,440066.61661
2024-12-04,37280.699969,57085.471271,305296.823304,76722.976452,476385.970996
2024-12-05,36599.559817,57035.716064,308125.5743,79965.883733,481726.733914
2024-12-06,35195.084317,51966.655544,280563.334878,75000.229837,442725.3045760001
2024-12-07,33929.151256,48556.890546,255143.415109,65916.025877,403545.482788
2024-12-08,34469.968191,49454.787902,254628.224925,64394.413778,402947.394796
2024-12-09,35375.695278,51454.773425,287231.728928,75205.973617,449268.171248
2024-12-10,33186.379337,47386.460612,296923.505704,78023.405394,455519.751047
2024-12-11,33961.290047,50316.877343,287983.871561,79905.675294,452167.714245
2024-12-12,36650.975755,54905.80956,299377.167153,81850.235535,472784.188003
2024-12-13,37231.069429,52913.712874,289510.445189,80869.319138,460524.54663
2024-12-14,36587.930152,49616.096549,257924.391951,70807.190599,414935.609251
2024-12-15,38475.633572,51065.892199,263691.647856,66543.539136,419776.7127630001
2024-12-16,38633.248935,52300.132801,265958.307213,69571.955673,426463.6446220001
2024-12-17,39966.887136,50855.941282,269728.279228,68636.807448,429187.915094
2024-12-18,39612.279186,53872.373523,268530.326465,69921.698736,431936.67791
2024-12-19,38157.56086,49237.792617,252449.386607,68329.788623,408174.528707
2024-12-20,38165.506953,54893.342347,260895.344039,69834.445051,423788.63839
2024-12-21,37768.781312,57004.04188,243349.246889,63540.521773,401662.591854
2024-12-22,38667.84472,53566.859945,231075.57607,61191.797535,384502.07827000006
2024-12-23,38134.961566,53573.508904,246035.090959,64400.491336,402144.052765
2024-12-24,38125.122165,52627.348858,236713.759284,61077.819486,388544.049793
2024-12-25,32005.480532,44791.826563,217025.162771,56928.660709,350751.130575
2024-12-26,34867.205572,45600.815144,212314.936486,56332.770669,349115.72787099995
2024-12-27,35207.196941,50606.893687,228550.255365,60561.310779,374925.656772
2024-12-28,32859.642394,49683.743618,222832.241374,60535.646712,365911.274098
2024-12-29,33724.224092,47337.239538,220212.726697,60216.084735,361490.275062
2024-12-30,33501.74037,51069.871996,242739.477805,60765.460008,388076.550179
2024-12-31,34007.72995,52637.975252,260440.393965,59454.577589,406540.676756
2025-01-01,36518.019821,53382.02278,246047.72872,56289.063138,392236.834459
2025-01-02,39485.382976,58453.277564,283927.508399,71379.618233,453245.787172
2025-01-03,39197.626571,59284.252906,304294.809946,77695.303703,480471.993126
2025-01-04,39559.629624,56806.810455,297904.970346,78206.725604,472478.136029
2025-01-05,40217.382854,56651.995054,298688.828314,73225.85144,468784.05766199995
2025-01-06,40144.23787,57523.371067,285417.694854,71852.361228,454937.66501899995
2025-01-07,40160.79915,55820.443116,280701.312444,75356.426861,452038.981571
2025-01-08,40367.017734,54338.399982,277931.162173,76193.92639,448830.506279
2025-01-09,38896.545864,53985.061569,284419.75791,75350.401609,452651.766952
2025-01-10,38870.260649,54834.104349,289285.978944,79050.028037,462040.37197899993
2025-01-11,39649.853642,54608.138113,285109.459819,77443.036009,456810.487583
2025-01-12,37019.676142,56655.127476,290105.521745,78472.230868,462252.556231
2025-01-13,35265.673956,54043.369983,308075.927096,90410.020719,487794.991754
2025-01-14,33196.084757,49448.976669,271585.585852,78862.249854,433092.897132
2025-01-15,34459.9876,50701.727319,276719.625139,75983.188104,437864.528162
2025-01-16,33058.784238,47262.156088,264998.885014,75546.380744,420866.20608399995
2025-01-17,32498.13502,46054.990448,261831.055854,74906.770443,415290.951765
2025-01-18,32283.875525,44651.176067,240709.871066,66128.311522,383773.23418
2025-01-19,32601.678716,46378.87737,244115.04396,69981.178182,393076.778228
2025-01-20,36016.247055,50741.670539,272952.139622,78905.264457,438615.321673
2025-01-21,37439.501629,53273.543572,269534.714062,76740.036271,436987.795534
2025-01-22,36337.433673,51789.213456,265364.699338,77224.166834,430715.513301
2025-01-23,38416.629348,54512.176895,272561.957354,78829.723945,444320.487542
2025-01-24,39790.657833,52532.337817,265005.44416,75497.123419,432825.563229
2025-01-25,35815.861994,46550.863886,244822.609206,67235.632978,394424.968064
2025-01-26,34177.48663,47982.806221,251612.70207,69301.694324,403074.689245
2025-01-27,36070.826548,55414.389614,281022.640206,75902.7457,448410.602068
2025-01-28,35283.314479,51266.070809,266675.499968,71389.008185,424613.893441
2025-01-29,36108.698351,53570.315693,266714.715154,71382.355465,427776.084663
2025-01-30,36612.925899,53971.885405,270252.198536,71872.470202,432709.4800419999
2025-01-31,36289.054847,53806.092432,268459.171337,73496.094264,432050.41288
2025-02-01,34437.754725,51128.146543,267797.099374,70436.113,423799.113642
2025-02-02,34974.90685,52239.360272,278475.569391,74836.436088,440526.272601
2025-02-03,39482.682128,54949.597173,292503.170616,78274.783655,465210.23357200006
2025-02-04,40836.635938,56375.124623,284692.943475,78297.537293,460202.241329
2025-02-05,35820.840705,51044.574021,271526.931288,75673.306644,434065.652658
2025-02-06,35132.457407,53193.344461,280125.763574,74620.3935,443071.958942
2025-02-07,33774.753176,53834.991103,285096.726672,76722.253282,449428.724233
2025-02-08,34813.11851,52362.659418,261264.586314,72164.993498,420605.35774
2025-02-09,34450.484718,50261.417335,261451.013379,69428.437801,415591.353233
2025-02-10,35741.382119,52931.213552,290678.522742,80249.113787,459600.2322
2025-02-11,36151.956376,53858.466408,292942.251616,80535.002871,463487.677271
2025-02-12,36308.999739,53308.241583,293769.975808,80794.876192,464182.093322
2025-02-13,37539.325883,55295.310944,292669.382387,83156.624338,468660.64355200005
2025-02-14,36841.458683,56246.473439,296205.401792,78874.970832,468168.304746
2025-02-15,37199.796733,54445.048978,292326.74613,77324.798531,461296.390372
2025-02-16,35655.537625,53443.548807,295782.105263,80751.91056,465633.102255
2025-02-17,36978.217632,53841.625809,298456.655043,84199.495726,473475.99421
2025-02-18,36672.031853,54180.378206,301361.849817,81866.587418,474080.847294
2025-02-19,38245.00926,56319.817244,302897.067721,82365.063009,479826.957234
2025-02-20,37581.037587,56487.622272,301966.807747,81065.561148,477101.028754
2025-02-21,36785.591837,50999.477197,280820.876129,76944.764993,445550.710156
2025-02-22,34597.629948,47200.979528,243007.12287,64411.950804,389217.68315000006
2025-02-23,33304.494379,44885.858716,240713.81353,63554.040108,382458.206733
2025-02-24,33542.152549,47842.734118,260619.95069,70138.075886,412142.913243
2025-02-25,33497.193485,45478.891846,256606.269198,69279.553899,404861.908428
2025-02-26,33336.310518,47853.435432,258606.065792,70275.778951,410071.590693
2025-02-27,33954.716507,49018.7607,262418.380007,71007.195445,416399.052659
2025-02-28,34469.591733,49093.776757,267031.006591,69832.196839,420426.57192
2025-03-01,33603.240803,47360.8217,250463.624708,67321.281529,398748.96874
2025-03-02,32516.242568,43774.705655,239305.703294,62177.884009,377774.535526
2025-03-03,33765.903999,46104.780283,249451.946727,70395.239402,399717.870411
2025-03-04,34058.021555,47632.254834,249044.868927,70006.584523,400741.729839
2025-03-05,33868.944302,44815.717805,245549.581962,69886.971579,394121.215648
2025-03-06,35206.153207,45751.944146,237584.453161,66428.859718,384971.410232
2025-03-07,34465.376247,44526.326173,231050.900271,63979.897887,374022.500578
2025-03-08,31871.371987,43116.127585,210823.51038,56955.476893,342766.486845
2025-03-09,32623.446474,43943.297812,216324.195517,56550.320509,349441.26031199994
2025-03-10,34886.488763,47827.62814,250271.802478,64131.772747,397117.692128
2025-03-11,36003.207425,49331.212109,260991.380192,69676.398385,416002.198111
2025-03-12,36386.45142,49581.983963,269385.189698,71918.919956,427272.545037
2025-03-13,36308.241755,50065.004137,276615.417532,72574.903835,435563.567259
2025-03-14,35679.427941,50194.324303,270439.604323,73292.691211,429606.047778
2025-03-15,32985.098446,45048.573017,247686.139054,66255.238868,391975.049385
2025-03-16,32450.890958,44569.339838,240141.871992,62913.43881,380075.541598
2025-03-17,33296.588728,46887.810083,264146.458982,72319.341257,416650.19905
2025-03-18,31935.800074,42851.307172,242788.106412,68513.720458,386088.934116
2025-03-19,29978.206267,43831.131872,239970.403814,67818.090301,381597.8322539999
2025-03-20,31761.087843,45316.299332,242348.708427,66998.055731,386424.1513330001
2025-03-21,32258.394648,43993.537923,235042.916135,64031.084562,375325.933268
2025-03-22,30390.261284,40486.482656,221732.432263,57389.495508,349998.67171100003
2025-03-23,29924.934171,41320.360413,219479.355137,56259.648314,346984.298035
2025-03-24,31931.940395,45610.894697,240806.350205,63823.753242,382172.938539
2025-03-25,32297.28643,45532.32338,238708.434847,66582.574675,383120.619332
2025-03-26,32608.412131,45726.025917,231389.670434,61044.5435,370768.651982
2025-03-27,30868.313024,43436.097957,241438.358474,66086.302548,381829.072003
2025-03-28,30810.3748,42335.825208,220333.37778,59767.452896,353247.030684
2025-03-29,29315.326766,39216.254499,205875.930226,54063.998827,328471.510318
2025-03-30,28233.132704,37681.183864,205795.03753,54914.53077,326623.884868
2025-03-31,30821.281427,42965.523268,226592.27842,61460.203033,361839.286148
2025-04-01,29772.948073,43219.805518,224762.39032,60532.814885,358287.958796
2025-04-02,28020.238545,39387.667809,217021.035995,58751.236132,343180.178481
2025-04-03,29068.837176,39271.839318,210499.145001,57252.662185,336092.48368
2025-04-04,30003.072622,42180.173155,212073.623844,55997.214657,340254.084278
2025-04-05,29799.023956,41139.980515,212534.945905,53700.487166,337174.437542
2025-04-06,29509.531629,39956.758247,214418.984625,56496.558417,340381.832918
2025-04-07,30197.910965,39370.312669,223754.73607,61469.871308,354792.83101200004
2025-04-08,31474.459441,40444.92622,225132.394832,60724.279179,357776.059672
2025-04-09,33024.257886,40905.433991,229968.89886,61159.192199,365057.782936
2025-04-10,34098.756891,44323.2546,237309.673543,62400.45038,378132.135414
2025-04-11,32808.755534,42983.924374,216893.245689,56642.914271,349328.839868
2025-04-12,31651.200695,38867.08131,192077.794485,49870.921599,312466.998089
2025-04-13,31624.168624,36663.182604,191321.115223,48551.073938,308159.54038900003
2025-04-14,30260.01886,38281.632886,211573.276421,56064.980807,336179.908974
2025-04-15,29579.637579,39799.261471,211193.868368,55576.307586,336149.075004
2025-04-16,29065.45357,41627.155454,208939.938366,53557.60081,333190.14819999994
2025-04-17,28691.176695,40792.651271,203579.722565,52147.280974,325210.831505
2025-04-18,27846.649947,39258.807438,184116.959668,46343.231437,297565.64849
2025-04-19,28283.101083,36777.984717,185369.687812,46936.560667,297367.334279
2025-04-20,28150.49996,37754.362553,195603.877935,48165.165396,309673.905844
2025-04-21,28679.883292,39882.937945,205444.935535,48051.173162,322058.929934
2025-04-22,28523.196873,40598.247072,220564.542076,56016.914541,345702.900562
2025-04-23,27908.967726,41583.292448,219197.308116,54188.41975,342877.98803999997
2025-04-24,28713.878009,42416.588601,218365.359854,56783.616577,346279.44304100005
2025-04-25,29977.916332,42194.03257,216422.914999,57212.304417,345807.168318
2025-04-26,29411.157876,39039.993766,199081.64382,49471.048356,317003.843818
2025-04-27,28975.260319,35620.585107,192553.641632,48996.178278,306145.665336
2025-04-28,29057.205086,38308.730087,206464.418826,55764.658733,329595.01273200003
2025-04-29,31306.339386,38864.42857,198161.404887,52795.387937,321127.56078000006
2025-04-30,29919.865538,39464.213813,197841.199143,51403.180921,318628.459415
2025-05-01,28355.313571,36432.482761,185167.327018,45797.251768,295752.375118
2025-05-02,29078.2359,36262.578471,189455.056626,48215.654347,303011.525344
2025-05-03,28629.160531,36604.482351,178293.410876,46522.779962,290049.83372
2025-05-04,29338.368835,37494.899651,191533.549139,50434.235306,308801.052931
2025-05-05,29977.051164,41124.513211,212271.78857,56946.03344,340319.38638499996
2025-05-06,29986.83271,40475.285875,205597.045041,54644.456683,330703.620309
2025-05-07,28583.112626,38672.349718,204725.276094,55207.506924,327188.24536199996
2025-05-08,28737.2488,38200.208107,200869.822261,55269.186967,323076.466135
2025-05-09,28056.443804,39107.14079,203344.916086,53588.960397,324097.461077
2025-05-10,26020.355193,37346.675525,184286.17518,47437.548595,295090.754493
2025-05-11,25216.110612,36212.30265,182699.447605,46664.023737,290791.884604
2025-05-12,25821.663965,38018.147772,195263.691047,54190.262826,313293.76561
2025-05-13,25293.311302,38313.204212,194489.051299,51174.259165,309269.825978
2025-05-14,25627.632728,38573.862343,200916.88257,50516.776668,315635.15430899995
2025-05-15,25394.77249,38409.255547,199755.733598,53234.253604,316794.015239
2025-05-16,25353.096866,37442.547923,187091.316496,50302.577888,300189.539173
2025-05-17,24251.506086,32307.931325,174511.616232,44996.869208,276067.92285100004
2025-05-18,24022.343739,31744.751847,175652.235272,46861.562958,278280.89381599997
2025-05-19,24908.69168,34698.782342,189729.976556,51651.811577,300989.262155
2025-05-20,25412.866031,33160.154485,185212.627331,50047.192207,293832.840054
2025-05-21,27211.274063,37714.769249,200116.62142,51079.522103,316122.186835
2025-05-22,27526.325918,40178.166236,218204.259757,55059.455843,340968.207754
2025-05-23,26066.424041,41422.763233,207751.823301,56307.980111,331548.990686
2025-05-24,24911.105683,37134.624441,180705.349638,48104.86521,290855.944972
2025-05-25,28152.392368,35572.887095,183320.075288,47851.724521,294897.079272
2025-05-26,27077.009529,38122.827789,197384.659795,52093.011649,314677.508762
2025-05-27,28924.982124,37413.488343,198781.013257,53169.841192,318289.324916
2025-05-28,25268.475951,37200.984464,191807.669425,51079.319358,305356.449198
2025-05-29,25206.6462,34454.406193,172818.775024,43856.776387,276336.603804
2025-05-30,25125.568848,35319.469409,182544.729087,47091.859552,290081.626896
2025-05-31,24929.807512,34959.7335,167640.136549,41751.043989,269280.72155
2025-06-01,24930.401356,33263.125421,174034.748284,42875.013239,275103.2883
2025-06-02,26721.878607,35579.482176,193095.235634,50183.460933,305580.05735
2025-06-03,25930.035146,35981.095969,192226.325714,50493.064668,304630.521497
2025-06-04,25599.990802,36245.871799,194520.525977,50609.902752,306976.29133000004
2025-06-05,24676.819518,34728.144686,189060.128854,49348.403174,297813.496232
2025-06-06,23173.170261,34812.766921,175110.119939,44379.906982,277475.964103
2025-06-07,23184.265101,33519.410814,174007.862397,42016.105911,272727.644223
2025-06-08,23789.697007,32768.958097,172084.500855,43408.042368,272051.198327
2025-06-09,24698.718989,35557.254294,193002.861776,51279.69267,304538.527729
2025-06-10,24912.985967,36575.778042,194649.670188,53805.109582,309943.543779
2025-06-11,24932.028237,36270.638869,196629.975183,51532.041631,309364.68392
2025-06-12,25633.230786,35351.213223,192550.007141,50007.965094,303542.416244
2025-06-13,25433.002642,35245.44657,182545.867622,47721.50592,290945.822754
2025-06-14,23937.700957,31552.433161,163471.864372,41212.115938,260174.11442800003
2025-06-15,23370.099993,31009.388268,164442.364352,41673.630796,260495.483409
2025-06-16,25018.694063,35104.115456,186336.755043,49449.59192,295909.156482
2025-06-17,25519.12387,34463.223236,183797.75746,50385.128262,294165.232828
2025-06-18,25439.802374,35932.884077,183948.65853,48826.237771,294147.582752
2025-06-19,25960.085531,35740.554752,182300.037188,46806.668277,290807.345748
2025-06-20,24715.389445,32220.649203,156147.781819,37813.685554,250897.506021
2025-06-21,24703.481012,31028.113829,149847.595683,37288.713123,242867.90364699997
2025-06-22,24718.569616,30696.522592,156026.311806,38238.565257,249679.96927100004
2025-06-23,25583.199331,35354.386273,187753.420572,48285.930459,296976.936635
2025-06-24,26364.396255,34678.209396,191031.881943,49842.391904,301916.87949799997
2025-06-25,25875.479898,34776.167324,189657.225875,48220.427153,298529.30025
2025-06-26,26031.442287,35564.851569,185665.848324,49222.378589,296484.520769
2025-06-27,24204.613885,35933.821587,182586.102829,47356.198707,290080.737008
2025-06-28,24198.719247,31899.517527,165087.911798,41307.381071,262493.529643
2025-06-29,24737.382919,30843.132658,162290.820259,40113.491258,257984.827094
2025-06-30,25287.069473,35557.309352,183512.512977,47020.396467,291377.288269
2025-07-01,24738.065466,33299.563641,181324.664772,48285.79944,287648.093319
2025-07-02,24501.005881,36272.343631,182392.772773,49197.521867,292363.64415199996
2025-07-03,24573.124211,36059.284004,184369.445125,48171.292484,293173.145824
2025-07-04,25227.040969,35007.725061,177142.604789,45898.90694,283276.277759
2025-07-05,23945.0597,32938.996422,165632.215124,42223.927706,264740.198952
2025-07-06,23582.874608,35377.782911,161882.471461,40519.911392,261363.040372
2025-07-07,24974.511614,36655.265615,177556.698831,46235.027714,285421.503774
2025-07-08,25293.556161,36956.797345,178969.748682,45613.390623,286833.492811
2025-07-09,24691.682165,35937.347971,173218.472278,45669.246456,279516.74887
2025-07-10,24444.985121,35252.992268,167997.097952,43166.271885,270861.34722600004
